sp_f600xsp_f600,sp_f600xsp_f857,sp_f600xsp_f1200,sp_f857xsp_f857,sp_f857xsp_f1200,sp_f1200xsp_f1200
2747.8821460587806,4338.240495855196,5319.372802290763,6926.711875173645,8566.343977965455,10689.46091308429
2747.847747266136,4338.1858571192515,5319.31072803918,6926.6201938926615,8566.23419784326,10689.32181638166
2747.8133508485466,4338.131222700901,5319.248659403371,6926.528520662366,8566.124428479441,10689.18273454621
2747.778956806003,4338.076592600129,5319.186596383318,6926.436855482731,8566.014669873963,10689.043667577891
2747.7445651384955,4338.0219668169175,5319.124538979001,6926.345198353727,8565.90492202679,10688.904615476658
2747.710185977499,4337.967365446985,5319.062516149691,6926.253589135082,8565.79524237845,10688.765661018148
2747.6758374159845,4337.912824377623,5319.000579611373,6926.162099009009,8565.685733507264,10688.62695202456
2747.6415017257245,4337.858298758412,5318.9386557850285,6926.070628728487,8565.576242891015,10688.488262625096
2747.607248369163,4337.803866937698,5318.876800402257,6925.979267435623,8565.466834829935,10688.349640220902
2747.573061714007,4337.749522799932,5318.81502241562,6925.888022226058,8565.357530535264,10688.211112737237
2747.538877416041,4337.695182946641,5318.753249999404,6925.796785004261,8565.248236911159,10688.072599996456
2747.504695475255,4337.64084737781,5318.691483153591,6925.705555770206,8565.138953957581,10687.934101998511
2747.4705444181945,4337.586541361889,5318.629735657387,6925.614356906352,8565.029693879966,10687.795625399162
2747.43640441337,4337.532247332385,5318.567997931542,6925.5231728525105,8564.920448193112,10687.657165571287
2747.402266765217,4337.477957586868,5318.506265775811,6925.4319967859465,8564.81121317648,10687.518720486005
2747.368131473726,4337.423672125321,5318.444539190173,6925.340828706634,8564.701988830031,10687.380290143268
2747.333998538888,4337.369390947729,5318.382818174609,6925.249668614544,8564.592775153733,10687.241874543031
2747.299867960693,4337.315114054076,5318.321102729103,6925.15851650965,8564.48357214755,10687.10347368525
2747.265739739132,4337.260841444346,5318.259392853633,6925.067372391923,8564.374379811448,10686.965087569883
2747.2316138741962,4337.206573118522,5318.19768854818,6924.976236261334,8564.265198145391,10686.82671619688
2747.197490365875,4337.1523090765895,5318.135989812727,6924.885108117856,8564.156027149345,10686.6883595662
2747.1633692141604,4337.0980493185325,5318.074296647253,6924.7939879614605,8564.046866823275,10686.550017677795
2747.1292504190424,4337.043793844334,5318.012609051739,6924.70287579212,8563.937717167148,10686.411690531624
2747.095133980511,4336.98954265398,5317.950927026167,6924.611771609805,8563.828578180926,10686.273378127638
2747.0610360736136,4336.935321176165,5317.889277594357,6924.520715757907,8563.719493045915,10686.135126939445
2747.026956809875,4336.8811295861915,5317.8276609425775,6924.4297085145045,8563.610462059722,10685.996937287313
2746.992879901733,4336.826942278462,5317.766049859003,6924.338709255538,8563.501441740611,10685.858762374277
2746.9588053491784,4336.772759252963,5317.704444343615,6924.247717980979,8563.392432088549,10685.72060220029
2746.924733152202,4336.718580509676,5317.642844396395,6924.156734690802,8563.283433103497,10685.58245676531
2746.8906906442007,4336.664443329489,5317.581284026445,6924.065810235816,8563.174491174954,10685.444368389755
2746.856698252547,4336.610375573942,5317.51978865017,6923.974982618921,8563.065640971692,10685.306368701411
2746.8227082146154,4336.556312098068,5317.45829883973,6923.88416298292,8562.956801432234,10685.168383749107
2746.788720530396,4336.502252901848,5317.396814595104,6923.793351327785,8562.847972556545,10685.030413532795
2746.754735199879,4336.448197985267,5317.335335916276,6923.702547653488,8562.739154344592,10684.892458052434
2746.720752223056,4336.39414734831,5317.273862803224,6923.61175196,8562.630346796339,10684.754517307978
2746.6867715999174,4336.340100990961,5317.212395255932,6923.520964247295,8562.521549911751,10684.616591299382
2746.6527933304533,4336.286058913203,5317.150933274379,6923.430184515342,8562.412763690794,10684.4786800266
2746.618817414655,4336.232021115022,5317.089476858546,6923.339412764115,8562.303988133433,10684.340783489588
2746.5848742964085,4336.178033794138,5317.028073178983,6923.248719282912,8562.195295144433,10684.202975344117
2746.5509643307264,4336.124096375608,5316.966720450331,6923.158101517192,8562.086680330294,10684.065249335863
2746.517106804154,4336.070235491042,5316.905443029555,6923.067596011933,8561.978176863451,10683.927635295107
2746.4832516281435,4336.016378881446,5316.844171169914,6922.977098480556,8561.869684053372,10683.790035983284
2746.4493988026843,4335.962526546806,5316.782904871389,6922.886608923033,8561.761201900026,10683.652451400347
2746.415548327768,4335.908678487105,5316.721644133963,6922.796127339336,8561.652730403373,10683.514881546253
2746.381700203385,4335.854834702329,5316.660388957615,6922.705653729436,8561.544269563385,10683.377326420954
2746.3478544295267,4335.80099519246,5316.599139342327,6922.615188093307,8561.435819380022,10683.239786024407
2746.3140110061827,4335.747159957483,5316.53789528808,6922.524730430919,8561.32737985325,10683.10226035657
2746.280169933344,4335.693328997382,5316.476656794855,6922.4342807422445,8561.218950983037,10682.964749417395
2746.2463312110017,4335.639502312142,5316.415423862632,6922.343839027257,8561.110532769346,10682.827253206839
2746.212494839146,4335.5856799017465,5316.354196491395,6922.253405285926,8561.002125212144,10682.689771724854
2746.178660817768,4335.53186176618,5316.2929746811205,6922.162979518227,8560.893728311394,10682.5523049714
2746.1448291468582,4335.478047905425,5316.231758431793,6922.07256172413,8560.785342067064,10682.41485294643
2746.110999826408,4335.424238319468,5316.1705477433925,6921.982151903607,8560.676966479117,10682.277415649898
2746.0772148500955,4335.370506597525,5316.1094251853965,6921.891879103683,8560.568746481296,10682.140156071584
2746.04343684646,4335.316787250289,5316.048317276675,6921.8016284814275,8560.460553092558,10682.002929161761
2746.009661187239,4335.263072167253,5315.987214916974,6921.711385814142,8560.352370339271,10681.865716956776
2745.9758878724238,4335.2093613484,5315.926118106275,6921.621151101799,8560.244198221399,10681.728519456583
2745.942116902005,4335.155654793715,5315.865026844557,6921.53092434437,8560.13603673891,10681.591336661137
2745.908348275974,4335.101952503182,5315.803941131803,6921.440705541827,8560.027885891766,10681.454168570393
2745.8745819943206,4335.048254476784,5315.742860967994,6921.350494694143,8559.919745679937,10681.31701518431
2745.840818057036,4334.994560714506,5315.68178635311,6921.260291801291,8559.811616103387,10681.179876502838
2745.8070564641107,4334.940871216333,5315.620717287133,6921.17009686324,8559.703497162078,10681.042752525937
2745.7732972155354,4334.887185982248,5315.559653770043,6921.079909879965,8559.59538885598,10680.90564325356
2745.739540311301,4334.833505012237,5315.498595801823,6920.989730851437,8559.487291185056,10680.768548685663
2745.7057921950955,4334.779833396318,5315.437545878142,6920.8995637983735,8559.37920612068,10680.6314697888
2745.672059545395,4334.726176409977,5315.376506585607,6920.809412887996,8559.271135706054,10680.494407564744
2745.638344678687,4334.672548257282,5315.315497818067,6920.719309849962,8559.163117355789,10680.357403911788
2745.604668562106,4334.618982305639,5315.254553494809,6920.629308895069,8559.055207333187,10680.220518403134
2745.5709947880637,4334.565420615186,5315.193614717369,6920.53931589002,8558.947307940354,10680.08364759283
2745.53732335655,4334.511863185907,5315.132681485727,6920.449330834786,8558.839419177257,10679.946791480834
2745.503666948583,4334.458338569218,5315.071802421205,6920.359418054671,8558.731650649748,10679.810136925797
2745.470037477312,4334.4048729970655,5315.011021288425,6920.269635326338,8558.624098775408,10679.673844867862
2745.4364103356797,4334.3514116573115,5314.950245652822,6920.1798604835385,8558.516557422106,10679.537567324327
2745.402850455418,4334.298027733438,5314.889524844852,6920.09017601016,8558.409082189373,10679.401341772897
2745.3693065316866,4334.244663400599,5314.8288198867685,6920.000516732758,8558.301629146023,10679.26513860105
2745.3357649724285,4334.191303316366,5314.768120432657,6919.910865347833,8558.194186626331,10679.128949944414
2745.302225780275,4334.137947482019,5314.707426483071,6919.821221855992,8558.086754630547,10678.992775803068
2745.268688916404,4334.084595878515,5314.6467380295735,6919.73158624788,8557.97933315451,10678.856616175146
2745.2351543808054,4334.031248505839,5314.586055072146,6919.641958523471,8557.871922198183,10678.7204710606
2745.201622173471,4333.977905363977,5314.525377610771,6919.552338682737,8557.764521761534,10678.584340459389
2745.1680922943915,4333.924566452912,5314.464705645428,6919.46272672565,8557.65713184453,10678.448224371466
2745.1345647435573,4333.871231772628,5314.404039176099,6919.373122652183,8557.549752447134,10678.312122796791
2745.1010395209596,4333.817901323109,5314.343378202766,6919.283526462309,8557.442383569314,10678.176035735316
2745.0675166265887,4333.764575104342,5314.282722725409,6919.193938155999,8557.335025211036,10678.039963186999
2745.0339960604356,4333.711253116308,5314.222072744011,6919.104357733226,8557.227677372264,10677.903905151798
2745.0004778224916,4333.657935358993,5314.161428258551,6919.014785193962,8557.120340052965,10677.767861629663
2744.9669619127467,4333.604621832383,5314.100789269012,6918.92522053818,8557.013013253107,10677.631832620556
2744.933448331192,4333.551312536459,5314.040155775375,6918.835663765852,8556.905696972652,10677.495818124431
2744.8999370778183,4333.498007471207,5313.979527777621,6918.746114876951,8556.798391211567,10677.359818141244
2744.8664281526167,4333.444706636611,5313.918905275732,6918.656573871449,8556.691095969818,10677.223832670948
2744.8329510121775,4333.391467052372,5313.858366911058,6918.567151123496,8556.583963475008,10677.088071665268
2744.799486941337,4333.338252491184,5313.797862719044,6918.477776507194,8556.476897009776,10676.952401731993
2744.7660251840457,4333.285042132354,5313.737363983873,6918.3884097195205,8556.36984098835,10676.81674620745
2744.7325657402944,4333.231835975865,5313.676870705527,6918.299050760446,8556.262795410696,10676.681105091599
2744.699108610074,4333.1786340217,5313.616382883985,6918.209699629945,8556.155760276783,10676.545478384394
2744.6656599898374,4333.125440564311,5313.555902444666,6918.12035930427,8556.048736920999,10676.409866684084
2744.63221617323,4333.072253034994,5313.49542823587,6918.031028003165,8555.94172454514,10676.274269632764
2744.5987746700316,4333.019069707891,5313.434959483796,6917.941704530505,8555.834722612899,10676.13868698995
2744.5653610337786,4332.965914538686,5313.374509957438,6917.852411352794,8555.727744038935,10676.0031261798
2744.53197083761,4332.912783197133,5313.314077134799,6917.76314431066,8555.620786414207,10675.867585809423
2744.4985829541793,4332.859656057145,5313.253649768479,6917.673885096327,8555.513839232672,10675.732059847238
2744.465203087834,4332.806546593075,5313.193251831441,6917.584665537818,8555.406959121312,10675.596649041398
2744.431831821111,4332.753456180946,5313.132885771849,6917.495488885473,8555.300151862994,10675.461363680526
2744.3984628633975,4332.700369961598,5313.072525152974,6917.4063200402015,8555.193355011039,10675.326092662375
2744.3651320617287,4332.6473462710055,5313.012230262425,6917.317254327503,8555.086667579702,10675.190939466978
2744.331813188942,4332.594342428134,5312.95195699122,6917.228222003181,8554.980017125823,10675.055828383662
2744.29849897401,4332.541344199007,5312.891689787122,6917.139198342948,8554.873377453538,10674.92073180479
2744.2651872486467,4332.488350269605,5312.831428068685,6917.050182550476,8554.76674821046,10674.785649574409
2744.23187782988,4332.435360529035,5312.77117178683,6916.961174558545,8554.660129366826,10674.65058167932
2744.1985707176996,4332.382374977283,5312.710920941535,6916.872174367128,8554.5535209226,10674.515528119478
2744.1652855751654,4332.329429000101,5312.650717560508,6916.783245684659,8554.446998588894,10674.380578940687
2744.1320315567455,4332.276539071925,5312.590581210448,6916.694418171662,8554.340597614268,10674.245776065241
2744.098779835316,4332.223653315294,5312.530450276431,6916.605598428074,8554.234207002068,10674.11098748102
2744.0655423942,4332.170790371426,5312.470344392509,6916.516815641433,8554.127857647303,10673.976246013153
2744.0323198375117,4332.117951180064,5312.410264548464,6916.428071283121,8554.021551107418,10673.841553316362
2743.99909957705,4332.065116159036,5312.35019011916,6916.3393346922885,8553.915254927882,10673.706874908552
2743.965911486198,4332.01234602471,5312.290212234058,6916.250729272347,8553.8091543254,10673.572488782267
2743.9327304563885,4331.959589745007,5312.230254298901,6916.162151302798,8553.703093625445,10673.438161284961
2743.8995517093294,4331.906837608258,5312.170301737404,6916.073581045089,8553.597043202353,10673.303847951356
2743.8663752450116,4331.854089614446,5312.11035454955,6915.985018499196,8553.491003056091,10673.169548781407
2743.833201063426,4331.801345763555,5312.050412735321,6915.89646366509,8553.384973186625,10673.035263775075
2743.800029164563,4331.748606055572,5311.990476294697,6915.807916542745,8553.278953593921,10672.900992932315
2743.7668595484147,4331.695870490479,5311.930545227661,6915.7193771321345,8553.172944277947,10672.766736253081
2743.7336922149716,4331.643139068263,5311.870619534195,6915.630845433232,8553.06694523867,10672.632493737337
2743.7005271642242,4331.590411788908,5311.810699214281,6915.542321446008,8552.960956476056,10672.498265385037
2743.667364396164,4331.537688652398,5311.7507842679,6915.4538051704385,8552.854977990071,10672.364051196138
2743.634203910782,4331.484969658719,5311.690874695034,6915.365296606495,8552.749009780684,10672.229851170598
2743.6010457080693,4331.432254807854,5311.630970495665,6915.276795754151,8552.643051847861,10672.095665308372
2743.5678897880166,4331.379544099789,5311.571071669774,6915.18830261338,8552.537104191566,10671.96149360942
